investor_sector,project_sector,investor_location,project_location,investor_risk,project_risk,investor_size,project_size,past_return,expected_return,cosine_similarity,suitability_score,final_label
agriculture,tech,dammam,dammam,low,medium,small,medium,0.124,0.088,0.735,1,0
real_estate,tech,jeddah,jeddah,medium,medium,medium,large,0.128,0.142,0.999,4,1
tech,tech,riyadh,riyadh,low,high,medium,large,0.1,0.152,0.993,4,1
tech,agriculture,jeddah,jeddah,medium,high,large,small,0.155,0.089,0.245,1,0
agriculture,agriculture,riyadh,riyadh,low,high,medium,medium,0.101,0.15,0.754,5,1
agriculture,real_estate,jeddah,dammam,medium,medium,large,medium,0.144,0.201,0.561,3,0
tech,tech,jeddah,jeddah,low,medium,large,medium,0.08,0.114,0.253,4,0
agriculture,tech,dammam,jeddah,medium,medium,medium,small,0.092,0.138,0.02,3,0
real_estate,tech,jeddah,riyadh,high,low,large,small,0.157,0.183,0.563,3,0
tech,tech,dammam,dammam,medium,medium,large,large,0.168,0.206,0.792,7,1
tech,tech,jeddah,jeddah,medium,medium,large,large,0.145,0.177,0.553,7,1
real_estate,agriculture,riyadh,jeddah,high,medium,small,large,0.142,0.101,0.26,2,0
real_estate,tech,jeddah,riyadh,high,medium,large,small,0.118,0.159,0.998,3,1
agriculture,real_estate,dammam,jeddah,low,high,large,small,0.126,0.132,0.76,1,0
real_estate,real_estate,dammam,dammam,medium,medium,medium,small,0.112,0.121,0.756,6,1
tech,real_estate,dammam,riyadh,low,high,small,large,0.097,0.13,0.266,1,0
real_estate,agriculture,dammam,riyadh,high,high,large,medium,0.111,0.178,0.988,3,1
agriculture,real_estate,dammam,dammam,low,medium,large,medium,0.115,0.201,0.979,2,1
real_estate,real_estate,jeddah,dammam,medium,low,small,large,0.158,0.08,0.232,4,0
real_estate,real_estate,dammam,jeddah,medium,medium,small,medium,0.135,0.125,0.992,4,1
tech,real_estate,riyadh,jeddah,medium,medium,medium,medium,0.087,0.125,0.258,4,0
tech,agriculture,dammam,dammam,high,medium,small,small,0.132,0.201,0.77,5,1
agriculture,agriculture,dammam,dammam,high,medium,small,medium,0.161,0.094,0.711,5,1
real_estate,real_estate,dammam,jeddah,high,high,medium,medium,0.162,0.08,0.692,5,1
agriculture,agriculture,jeddah,riyadh,low,low,small,small,0.137,0.119,0.751,5,1
real_estate,tech,riyadh,riyadh,high,medium,small,small,0.135,0.159,0.538,5,0
agriculture,agriculture,jeddah,dammam,medium,low,small,small,0.139,0.125,0.283,5,0
agriculture,agriculture,dammam,riyadh,medium,medium,small,small,0.107,0.118,0.022,6,0
agriculture,real_estate,jeddah,riyadh,low,high,medium,medium,0.178,0.191,0.371,2,0
tech,agriculture,jeddah,dammam,high,low,medium,medium,0.141,0.166,0.772,4,0
real_estate,agriculture,dammam,dammam,medium,low,small,small,0.108,0.125,0.757,5,1
tech,agriculture,jeddah,dammam,high,medium,large,small,0.107,0.201,0.292,3,0
real_estate,real_estate,jeddah,dammam,medium,low,small,small,0.108,0.192,0.749,6,1
tech,tech,jeddah,jeddah,medium,low,medium,medium,0.104,0.128,0.513,7,1
agriculture,agriculture,jeddah,jeddah,high,medium,medium,medium,0.087,0.16,0.5,7,1
agriculture,tech,dammam,riyadh,medium,medium,small,large,0.166,0.118,0.281,2,0
tech,tech,riyadh,riyadh,medium,medium,medium,medium,0.077,0.163,0.728,7,1
tech,tech,riyadh,riyadh,medium,medium,large,small,0.089,0.194,0.725,6,1
agriculture,agriculture,dammam,dammam,medium,low,large,medium,0.082,0.136,0.745,6,1
agriculture,tech,riyadh,dammam,low,medium,medium,small,0.095,0.093,0.253,0,0
real_estate,agriculture,jeddah,riyadh,high,medium,medium,small,0.105,0.158,0.518,3,0
tech,tech,dammam,riyadh,medium,medium,large,large,0.098,0.139,0.754,6,1
tech,agriculture,riyadh,riyadh,low,high,large,small,0.097,0.123,0.509,2,0
agriculture,agriculture,dammam,dammam,medium,low,small,small,0.125,0.125,0.517,7,1
real_estate,real_estate,jeddah,jeddah,medium,high,large,small,0.149,0.13,0.986,3,1
real_estate,real_estate,jeddah,dammam,low,low,medium,large,0.105,0.091,0.993,4,1
agriculture,real_estate,riyadh,dammam,medium,low,small,large,0.117,0.091,0.008,2,0
agriculture,agriculture,riyadh,riyadh,medium,medium,large,large,0.151,0.191,0.782,7,1
agriculture,agriculture,riyadh,riyadh,low,low,small,small,0.164,0.202,0.578,7,1
tech,tech,jeddah,dammam,low,medium,small,small,0.168,0.128,0.294,3,0
agriculture,agriculture,riyadh,riyadh,high,low,medium,small,0.17,0.202,0.791,6,1
tech,agriculture,dammam,jeddah,medium,medium,medium,small,0.151,0.101,0.26,2,0
agriculture,agriculture,riyadh,riyadh,medium,medium,small,small,0.094,0.158,0.508,7,1
tech,agriculture,jeddah,jeddah,high,medium,large,medium,0.163,0.16,0.55,3,0
agriculture,tech,dammam,riyadh,medium,low,medium,small,0.153,0.173,0.999,3,1
agriculture,agriculture,dammam,jeddah,medium,medium,small,large,0.107,0.085,0.249,4,0
tech,tech,jeddah,jeddah,high,medium,large,large,0.121,0.177,0.534,7,1
real_estate,tech,dammam,riyadh,low,medium,large,large,0.105,0.117,0.021,2,0
real_estate,agriculture,jeddah,jeddah,medium,low,large,large,0.084,0.197,0.715,5,1
tech,tech,jeddah,jeddah,high,medium,medium,medium,0.1,0.114,0.262,7,0
tech,tech,riyadh,riyadh,medium,medium,medium,small,0.163,0.194,0.787,6,1
tech,tech,riyadh,riyadh,high,medium,small,small,0.119,0.159,0.529,7,1
real_estate,real_estate,dammam,dammam,high,medium,large,large,0.096,0.211,0.724,7,1
real_estate,real_estate,jeddah,riyadh,medium,high,medium,small,0.11,0.085,0.249,2,0
real_estate,tech,riyadh,riyadh,low,low,small,small,0.126,0.173,0.997,5,1
agriculture,agriculture,dammam,jeddah,medium,medium,medium,medium,0.166,0.16,0.11,5,0
real_estate,tech,jeddah,riyadh,medium,medium,large,large,0.167,0.114,0.957,3,1
real_estate,tech,jeddah,jeddah,medium,low,medium,medium,0.149,0.152,0.768,5,1
real_estate,tech,jeddah,riyadh,high,medium,large,large,0.13,0.117,0.513,3,0
real_estate,real_estate,riyadh,jeddah,high,medium,small,medium,0.135,0.147,0.765,5,1
agriculture,real_estate,riyadh,jeddah,high,medium,small,medium,0.109,0.125,0.028,3,0
tech,agriculture,dammam,jeddah,high,high,small,large,0.145,0.099,0.494,2,0
real_estate,real_estate,dammam,jeddah,high,medium,medium,large,0.074,0.192,0.703,5,1
tech,agriculture,dammam,dammam,high,low,medium,medium,0.128,0.081,0.968,4,1
tech,tech,riyadh,dammam,medium,medium,small,small,0.159,0.117,0.738,5,1
agriculture,agriculture,riyadh,riyadh,high,high,small,small,0.112,0.123,0.514,7,1
agriculture,tech,dammam,riyadh,low,medium,medium,small,0.079,0.194,0.709,1,0
agriculture,agriculture,jeddah,jeddah,medium,medium,medium,large,0.135,0.101,0.738,5,1
agriculture,tech,jeddah,riyadh,low,high,small,large,0.121,0.152,0.292,1,0
tech,tech,jeddah,riyadh,medium,medium,small,large,0.107,0.117,0.755,5,1
tech,tech,jeddah,jeddah,high,medium,medium,medium,0.165,0.171,0.777,7,1
real_estate,real_estate,jeddah,dammam,medium,medium,medium,small,0.128,0.121,0.994,4,1
agriculture,tech,dammam,riyadh,medium,medium,medium,large,0.076,0.117,0.995,3,1
agriculture,agriculture,dammam,riyadh,medium,medium,small,large,0.125,0.191,0.766,5,1
tech,agriculture,jeddah,dammam,medium,high,large,large,0.155,0.171,0.333,2,0
real_estate,real_estate,dammam,dammam,medium,low,large,large,0.106,0.091,0.746,6,1
tech,tech,jeddah,riyadh,medium,medium,small,medium,0.07,0.163,0.959,5,1
real_estate,real_estate,riyadh,riyadh,high,high,medium,small,0.14,0.085,0.72,5,1
tech,tech,jeddah,jeddah,medium,medium,medium,medium,0.104,0.171,0.517,7,1
tech,tech,jeddah,riyadh,medium,medium,medium,small,0.124,0.187,0.765,5,1
agriculture,tech,jeddah,riyadh,medium,medium,small,small,0.103,0.194,0.972,4,1
agriculture,agriculture,dammam,riyadh,high,low,medium,small,0.167,0.202,0.581,5,0
tech,real_estate,dammam,jeddah,low,high,small,medium,0.097,0.121,0.263,1,0
tech,tech,jeddah,jeddah,high,medium,small,small,0.103,0.115,0.509,7,1
agriculture,agriculture,jeddah,dammam,medium,low,small,medium,0.139,0.136,0.994,4,1
tech,agriculture,jeddah,jeddah,medium,low,large,large,0.145,0.197,0.343,5,0
real_estate,agriculture,jeddah,dammam,medium,low,small,medium,0.145,0.081,0.474,2,0
real_estate,tech,riyadh,riyadh,low,high,large,large,0.077,0.152,0.492,3,0
tech,tech,riyadh,jeddah,high,low,medium,medium,0.139,0.128,0.756,5,1
tech,agriculture,jeddah,riyadh,medium,low,medium,small,0.104,0.177,0.75,3,0
tech,tech,dammam,riyadh,medium,high,large,large,0.078,0.152,0.251,4,0
real_estate,agriculture,dammam,jeddah,high,medium,medium,medium,0.086,0.173,0.496,4,0
agriculture,tech,jeddah,riyadh,medium,low,large,small,0.151,0.15,0.539,2,0
tech,tech,dammam,riyadh,medium,medium,medium,medium,0.151,0.163,0.548,6,0
agriculture,agriculture,jeddah,riyadh,medium,high,medium,small,0.08,0.172,0.251,3,0
agriculture,agriculture,dammam,dammam,high,low,medium,small,0.127,0.182,0.313,6,0
tech,real_estate,jeddah,dammam,medium,medium,large,medium,0.079,0.201,0.246,3,0
tech,real_estate,dammam,riyadh,medium,high,medium,small,0.125,0.085,0.247,0,0
real_estate,tech,riyadh,riyadh,medium,medium,medium,small,0.176,0.187,0.786,4,1
real_estate,agriculture,jeddah,jeddah,high,medium,medium,medium,0.089,0.109,0.257,5,0
agriculture,tech,dammam,riyadh,low,low,medium,small,0.095,0.183,0.039,3,0
tech,tech,jeddah,riyadh,high,medium,large,large,0.163,0.118,0.737,5,1
tech,tech,dammam,dammam,high,low,large,small,0.11,0.141,0.278,6,0
agriculture,agriculture,dammam,dammam,medium,medium,medium,medium,0.133,0.094,0.734,6,1
real_estate,agriculture,jeddah,jeddah,medium,medium,small,small,0.17,0.169,0.559,4,0
agriculture,real_estate,jeddah,jeddah,medium,high,medium,medium,0.086,0.08,0.997,2,1
agriculture,agriculture,dammam,jeddah,medium,high,small,small,0.166,0.089,0.242,3,0
agriculture,agriculture,riyadh,jeddah,low,high,small,small,0.129,0.089,0.491,3,0
real_estate,real_estate,dammam,riyadh,high,high,small,medium,0.097,0.176,0.744,5,1
agriculture,tech,jeddah,dammam,medium,medium,small,medium,0.151,0.175,1.0,3,1
tech,agriculture,dammam,jeddah,medium,medium,small,small,0.157,0.101,0.955,3,1
tech,tech,jeddah,jeddah,high,medium,small,medium,0.108,0.18,0.753,6,1
real_estate,real_estate,riyadh,dammam,medium,low,medium,small,0.176,0.192,0.789,5,1
real_estate,real_estate,dammam,jeddah,high,medium,large,medium,0.111,0.147,0.999,5,1
real_estate,agriculture,dammam,riyadh,high,high,small,small,0.09,0.123,0.26,4,0
real_estate,tech,dammam,riyadh,medium,medium,medium,small,0.087,0.159,0.98,3,1
tech,tech,riyadh,riyadh,medium,low,large,small,0.096,0.183,0.274,6,0
real_estate,agriculture,dammam,riyadh,low,medium,large,small,0.154,0.118,0.048,0,0
real_estate,agriculture,jeddah,jeddah,high,high,medium,small,0.089,0.089,0.252,4,0
tech,tech,dammam,jeddah,low,medium,large,medium,0.111,0.114,0.266,3,0
real_estate,agriculture,riyadh,riyadh,high,high,medium,medium,0.128,0.15,0.765,5,1
tech,tech,dammam,dammam,medium,medium,small,large,0.102,0.15,0.755,6,1
tech,tech,riyadh,riyadh,medium,medium,medium,large,0.117,0.118,0.755,6,1
agriculture,agriculture,riyadh,riyadh,medium,high,large,small,0.133,0.123,0.042,3,0
tech,tech,riyadh,jeddah,low,medium,large,large,0.09,0.142,0.02,4,0
agriculture,tech,jeddah,dammam,low,medium,large,large,0.077,0.15,0.25,2,0
agriculture,tech,riyadh,jeddah,medium,medium,large,large,0.151,0.177,0.556,4,0
tech,tech,jeddah,jeddah,low,low,small,medium,0.137,0.128,0.756,5,1
real_estate,tech,dammam,riyadh,high,medium,small,medium,0.09,0.186,0.265,3,0
agriculture,agriculture,riyadh,jeddah,low,medium,small,medium,0.164,0.109,0.726,2,0
agriculture,agriculture,jeddah,jeddah,medium,medium,small,medium,0.136,0.158,0.769,6,1
agriculture,tech,jeddah,dammam,high,medium,small,small,0.139,0.083,0.242,3,0
real_estate,tech,jeddah,jeddah,low,medium,large,small,0.117,0.136,0.281,2,0
agriculture,agriculture,dammam,dammam,medium,medium,medium,large,0.076,0.162,0.247,6,0
agriculture,agriculture,riyadh,jeddah,medium,high,medium,large,0.131,0.099,0.499,2,0
real_estate,real_estate,jeddah,dammam,high,medium,small,medium,0.155,0.201,0.785,5,1
tech,tech,riyadh,riyadh,medium,high,small,large,0.095,0.152,0.269,4,0
tech,real_estate,dammam,dammam,medium,medium,large,large,0.11,0.211,0.744,5,1
agriculture,agriculture,jeddah,riyadh,high,low,medium,small,0.072,0.116,0.745,5,1
agriculture,tech,riyadh,riyadh,medium,medium,large,medium,0.104,0.163,0.517,4,0
real_estate,tech,jeddah,riyadh,medium,medium,medium,large,0.128,0.139,0.053,3,0
tech,tech,riyadh,riyadh,high,medium,small,large,0.119,0.114,0.026,5,0
agriculture,agriculture,dammam,dammam,high,low,small,small,0.161,0.125,0.745,6,1
agriculture,agriculture,riyadh,dammam,high,low,medium,medium,0.17,0.136,0.751,5,1
tech,tech,riyadh,riyadh,medium,medium,small,large,0.18,0.118,0.725,5,1
tech,agriculture,jeddah,dammam,high,low,small,small,0.103,0.165,0.753,4,0
real_estate,agriculture,riyadh,riyadh,medium,low,small,small,0.179,0.202,0.588,5,0
agriculture,tech,dammam,jeddah,high,medium,large,small,0.09,0.136,0.506,3,0
agriculture,agriculture,dammam,dammam,medium,low,large,medium,0.082,0.081,0.749,5,1
real_estate,agriculture,jeddah,jeddah,medium,low,large,large,0.07,0.197,0.692,5,1
tech,real_estate,dammam,dammam,medium,low,medium,large,0.151,0.091,0.951,3,1
agriculture,agriculture,riyadh,dammam,medium,medium,large,medium,0.071,0.094,0.999,5,1
real_estate,real_estate,jeddah,jeddah,high,medium,medium,medium,0.089,0.147,0.747,7,1
tech,agriculture,riyadh,jeddah,low,low,large,large,0.09,0.197,0.724,4,0
tech,real_estate,dammam,riyadh,medium,low,large,medium,0.138,0.201,0.556,3,0
real_estate,real_estate,riyadh,riyadh,medium,medium,small,small,0.091,0.174,0.502,7,1
agriculture,tech,jeddah,jeddah,medium,medium,large,small,0.167,0.138,0.754,3,0
tech,real_estate,jeddah,dammam,medium,low,small,small,0.162,0.192,0.143,4,0
agriculture,tech,jeddah,riyadh,medium,medium,large,medium,0.131,0.163,0.307,3,0
real_estate,real_estate,jeddah,jeddah,high,low,large,large,0.13,0.182,0.77,7,1
agriculture,agriculture,jeddah,jeddah,high,medium,small,small,0.139,0.101,0.736,6,1
agriculture,agriculture,dammam,jeddah,medium,medium,medium,medium,0.113,0.158,0.288,6,0
agriculture,agriculture,jeddah,dammam,low,high,large,small,0.117,0.153,0.526,3,0
tech,tech,riyadh,dammam,medium,medium,large,small,0.159,0.128,0.292,4,0
real_estate,agriculture,dammam,riyadh,low,low,medium,small,0.121,0.116,0.512,2,0
tech,tech,riyadh,riyadh,medium,medium,medium,small,0.081,0.159,0.734,6,1
agriculture,tech,dammam,jeddah,low,medium,large,small,0.086,0.138,0.747,1,0
tech,agriculture,dammam,jeddah,high,medium,small,small,0.145,0.101,0.496,3,0
real_estate,tech,dammam,riyadh,high,high,medium,medium,0.086,0.181,0.259,4,0
agriculture,real_estate,dammam,dammam,low,medium,small,large,0.162,0.211,0.581,2,0
agriculture,agriculture,riyadh,dammam,medium,medium,large,medium,0.133,0.094,0.974,4,1
tech,tech,jeddah,dammam,high,medium,large,small,0.079,0.128,0.746,5,1
real_estate,tech,riyadh,jeddah,low,medium,medium,medium,0.155,0.18,0.121,2,0
agriculture,tech,riyadh,riyadh,high,medium,medium,small,0.17,0.194,0.367,4,0
real_estate,agriculture,riyadh,jeddah,medium,medium,medium,medium,0.174,0.173,0.135,3,0
real_estate,agriculture,dammam,jeddah,high,medium,small,large,0.097,0.101,0.999,3,1
agriculture,agriculture,riyadh,dammam,high,high,medium,small,0.109,0.153,0.52,5,0
real_estate,agriculture,riyadh,jeddah,medium,medium,large,large,0.145,0.101,0.024,3,0
agriculture,agriculture,dammam,riyadh,low,low,small,small,0.135,0.116,0.75,5,1
tech,tech,jeddah,riyadh,low,medium,small,large,0.109,0.117,0.511,3,0
agriculture,agriculture,riyadh,riyadh,medium,medium,small,small,0.142,0.158,0.541,7,1
agriculture,agriculture,jeddah,riyadh,medium,low,large,small,0.089,0.116,0.752,5,1
tech,agriculture,riyadh,dammam,medium,medium,large,small,0.1,0.201,0.508,3,0
tech,tech,dammam,dammam,medium,medium,small,medium,0.074,0.088,0.75,6,1
tech,real_estate,dammam,riyadh,medium,medium,medium,small,0.125,0.174,0.307,3,0
tech,real_estate,dammam,dammam,high,high,medium,medium,0.106,0.206,0.066,5,0
tech,agriculture,jeddah,riyadh,medium,medium,large,large,0.099,0.191,0.279,4,0
agriculture,agriculture,riyadh,dammam,high,medium,medium,small,0.098,0.201,0.733,5,1
agriculture,agriculture,riyadh,dammam,medium,high,medium,medium,0.143,0.173,1.0,4,1
agriculture,agriculture,riyadh,riyadh,medium,medium,large,large,0.167,0.191,0.574,7,1
tech,agriculture,riyadh,dammam,high,medium,large,medium,0.079,0.094,1.0,3,1
real_estate,agriculture,jeddah,jeddah,medium,medium,medium,small,0.152,0.169,0.329,4,0
real_estate,tech,riyadh,dammam,medium,medium,large,large,0.125,0.206,0.984,4,1
tech,real_estate,dammam,jeddah,low,medium,large,medium,0.114,0.125,0.515,1,0
agriculture,tech,riyadh,riyadh,medium,medium,medium,small,0.102,0.194,0.283,4,0
agriculture,agriculture,jeddah,jeddah,high,medium,small,small,0.139,0.169,0.545,7,1
agriculture,agriculture,riyadh,riyadh,high,high,small,medium,0.132,0.15,1.0,6,1
tech,tech,dammam,dammam,low,medium,small,large,0.095,0.15,0.027,4,0
tech,tech,riyadh,dammam,medium,medium,small,large,0.18,0.206,0.795,5,1
tech,real_estate,jeddah,jeddah,medium,medium,medium,large,0.168,0.192,0.787,4,1
agriculture,agriculture,dammam,dammam,medium,low,small,small,0.089,0.165,0.502,7,1
agriculture,agriculture,dammam,riyadh,medium,low,medium,small,0.08,0.116,0.749,5,1
agriculture,agriculture,dammam,dammam,medium,high,large,large,0.109,0.171,0.756,5,1
real_estate,agriculture,jeddah,riyadh,medium,high,medium,medium,0.178,0.178,0.993,2,1
real_estate,real_estate,riyadh,jeddah,low,high,large,small,0.137,0.132,0.288,2,0
real_estate,agriculture,dammam,dammam,low,low,large,small,0.154,0.182,0.561,4,0
agriculture,agriculture,dammam,riyadh,medium,medium,large,large,0.174,0.191,0.788,6,1
tech,tech,jeddah,riyadh,medium,low,large,small,0.07,0.15,0.485,5,0
real_estate,agriculture,dammam,riyadh,medium,low,small,small,0.072,0.116,0.249,4,0
agriculture,agriculture,riyadh,riyadh,medium,low,small,small,0.117,0.177,0.53,7,1
tech,agriculture,riyadh,riyadh,low,medium,small,small,0.09,0.139,0.993,3,1
tech,tech,riyadh,riyadh,medium,low,large,small,0.158,0.173,0.778,6,1
real_estate,tech,riyadh,riyadh,low,high,large,small,0.153,0.098,0.256,1,0
real_estate,tech,riyadh,riyadh,high,high,small,small,0.144,0.098,0.257,4,0
tech,tech,riyadh,riyadh,low,medium,large,large,0.09,0.139,0.75,5,1
real_estate,real_estate,dammam,dammam,medium,low,medium,small,0.163,0.157,0.769,5,1
tech,tech,jeddah,riyadh,low,medium,small,large,0.137,0.118,0.987,2,1
agriculture,agriculture,riyadh,riyadh,low,low,small,small,0.093,0.119,0.507,7,1
real_estate,real_estate,jeddah,riyadh,high,high,medium,large,0.102,0.13,0.756,5,1
real_estate,agriculture,riyadh,riyadh,high,low,small,small,0.144,0.119,0.983,4,1
tech,tech,jeddah,jeddah,medium,medium,large,medium,0.149,0.171,0.552,6,0
agriculture,agriculture,dammam,dammam,high,low,large,medium,0.152,0.081,0.704,5,1
real_estate,tech,dammam,jeddah,medium,medium,large,small,0.073,0.136,0.248,3,0
tech,tech,riyadh,riyadh,low,medium,large,large,0.074,0.114,0.747,5,1
real_estate,real_estate,jeddah,jeddah,medium,medium,large,small,0.149,0.112,0.272,5,0
real_estate,real_estate,jeddah,dammam,low,low,medium,small,0.096,0.192,0.735,5,1
agriculture,tech,riyadh,riyadh,medium,low,small,small,0.12,0.183,0.763,5,1
tech,agriculture,dammam,jeddah,high,medium,small,large,0.132,0.101,0.5,2,0
agriculture,tech,dammam,jeddah,medium,medium,large,small,0.08,0.115,0.501,3,0
real_estate,real_estate,dammam,dammam,high,medium,medium,large,0.155,0.211,0.786,6,1
real_estate,tech,jeddah,dammam,medium,medium,large,large,0.07,0.15,0.0,4,0
tech,tech,jeddah,jeddah,medium,low,small,medium,0.096,0.152,0.751,6,1
agriculture,real_estate,dammam,dammam,high,low,small,small,0.168,0.192,0.787,5,1
real_estate,tech,jeddah,dammam,medium,medium,small,medium,0.131,0.088,0.008,2,0
tech,agriculture,jeddah,jeddah,medium,low,large,large,0.105,0.197,0.288,5,0
tech,tech,jeddah,dammam,high,medium,small,small,0.103,0.093,0.748,5,1
tech,agriculture,jeddah,dammam,high,low,large,medium,0.163,0.081,0.001,2,0
agriculture,agriculture,dammam,dammam,high,low,small,small,0.161,0.165,0.774,7,1
agriculture,agriculture,dammam,dammam,medium,low,medium,small,0.076,0.182,0.244,6,0
real_estate,tech,riyadh,riyadh,medium,high,large,small,0.105,0.098,0.256,1,0
agriculture,agriculture,jeddah,riyadh,low,high,large,small,0.124,0.172,0.305,3,0
agriculture,agriculture,dammam,dammam,low,medium,medium,small,0.168,0.201,0.79,4,1
agriculture,agriculture,dammam,dammam,medium,high,small,small,0.143,0.215,0.778,5,1
